t_hours,a,e,sin_i,cos_i,sin_omega,cos_omega,sin_raan,cos_raan,sin_v,cos_v
0.23333333333333334,0.3967433091226553,0.42327566073682876,0.9897969069075475,-0.1424853784647804,-0.3032516758926257,-0.9529105000304666,0.4946615736414054,-0.8690856848220482,-0.549119475490835,-0.8357438612617327
0.25,0.3356282175823253,0.48512451088313757,0.9897952816103,-0.14249666838907882,-0.44397601736441683,-0.8960386688113583,0.49464837812083173,-0.8690931952457289,-0.47342113931579816,-0.8808362077304336
0.26666666666666666,0.27720581511192677,0.5460936227025126,0.9897937273062781,-0.14250746431378675,-0.5640292325683477,-0.8257548212443938,0.4946339334274179,-0.8691014163503133,-0.40568867318981267,-0.914011324024757
0.2833333333333333,0.22243109064936561,0.604537473165786,0.9897922695288458,-0.14251758902302802,-0.6659366484591126,-0.7460082977012014,0.4946183086977176,-0.8691103087071338,-0.34480145214636837,-0.938675640782137
0.3,0.1721915491984305,0.6590290288160644,0.9897909320496735,-0.14252687757836613,-0.7517934896475652,-0.6593986267225133,0.4946015913732408,-0.869119822470445,-0.2895760603356419,-0.9571550058796583
0.31666666666666665,0.12729299195291333,0.7083361454164153,0.9897897364882746,-0.1425351800169767,-0.8232398280783892,-0.567693742668936,0.49458388490176974,-0.869129898689185,-0.2389185380924938,-0.971039614102198
0.3333333333333333,0.08845671590472648,0.7513957496440472,0.9897887022245346,-0.14254236194434136,-0.8815154082466284,-0.47215525521144,0.4945653102170507,-0.8691404684686547,-0.19187143629922773,-0.9814200690491668
0.35,0.056311089558391814,0.7873064541001572,0.9897878461610516,-0.14254830616975578,-0.9275330241032088,-0.37374120618143825,0.494546006877374,-0.8691514523267186,-0.14761600760590768,-0.9890447483802199
0.36666666666666664,0.031371215501394545,0.8153441075015406,0.9897871821681841,-0.14255291654528124,-0.9619499460451392,-0.27322573323856947,0.49452612803706747,-0.8691627630591787,-0.10544968052026488,-0.9944246401201924
0.38333333333333336,0.014022855032976622,0.8349744711533078,0.9897867206439739,-0.14255612100800136,-0.9852249014052229,-0.17126556469725274,0.4945058312958766,-0.8691743109494057,-0.0647528221479631,-0.9979013338120529
0.4,0.004522892432930803,0.8458452286686189,0.9897864685174179,-0.14255787154632527,-0.9976551508463517,-0.06844121557762714,0.49448527301329914,-0.8691860070048085,-0.02495877111856245,-0.9996884813501911
0.4166666666666667,0.003007941361943267,0.847769569960754,0.9897864294716513,-0.14255814264278233,-0.9993974061962366,0.03471058179049068,0.49446460824395966,-0.869197762994215,0.014468054433020414,-0.9998953322227898
0.43333333333333335,0.009499551958754182,0.8407171141578856,0.9897866040793389,-0.14255693032992126,-0.9904782598264924,0.13766922971776727,0.4944439919455456,-0.8692094907609749,0.054050096132912756,-0.9985382251611717
0.45,0.023904868980594074,0.8248127195548117,0.9897869898196701,-0.14255425207168085,-0.9707962216035394,0.23990559835129255,0.49442357906363604,-0.8692211021747599,0.09431426659340454,-0.9955424747929885
0.4666666666666667,0.04601339919997827,0.800341997624298,0.9897875809944017,-0.1425501473491023,-0.9401155663991998,0.3408558666268072,0.49440352528823983,-0.8692325087009579,0.13580936332554183,-0.9907349881946791
0.48333333333333334,0.0754888921417205,0.7677658273449478,0.9897883685164353,-0.14254467913455549,-0.8980511826107452,0.43989097900666474,0.4943839880606294,-0.8692436208274797,0.17912526480581537,-0.9838262750649865
0.5,0.11186407418347244,0.7277338184762219,0.9897893397778937,-0.142537934817512,-0.8440401563226069,0.5362799777307646,0.4943651232501004,-0.8692543499539781,0.2249188583917956,-0.974377497246181
0.5166666666666667,0.15455073218248572,0.6810788914640402,0.9897904789308045,-0.14253002426832262,-0.777294837211602,0.6291365003273846,0.49434707650760595,-0.8692646133073537,0.27394609835995376,-0.961745046877476
0.5333333333333333,0.20286090639064014,0.6287987095185885,0.9897917674655093,-0.14252107583618331,-0.6967394870957523,0.7173242552162502,0.4943299759125181,-0.86927433812021,0.3270886895513344,-0.9449936450408494
0.55,0.2560205178029378,0.572052185161799,0.989793184587083,-0.14251123375004743,-0.6009416171936924,0.7992929204769861,0.4943139311854357,-0.8692834620743687,0.38536071262402494,-0.9227660164775812
0.5666666666666667,0.3131721688185962,0.5121796611091319,0.9897947073026987,-0.14250065752678143,-0.488054171294113,0.8728133396565481,0.49429903584200413,-0.8692919320721119,0.44988065483460316,-0.8930886833935299
0.5833333333333334,0.37338370392569686,0.4507271023282684,0.9897963106620624,-0.14248952031560067,-0.35580671066696234,0.9345595671996283,0.4942853663590813,-0.869299704706765,0.5217713511898844,-0.8530853750226189
0.6,0.4356715580838113,0.3894632076369884,0.9897979683900338,-0.1424780045163523,-0.2016624792287921,0.9794550752695588,0.49427297838549067,-0.8693067484138934,0.6018852747716809,-0.7985825668101065
0.6166666666666667,0.49902890789695675,0.33040025896626746,0.9897996536436852,-0.14246629652953313,-0.02343735053199203,0.9997253075720552,0.494261903904379,-0.8693130450814703,0.6901425416851972,-0.7236734568548828
0.6333333333333333,0.5624419090482888,0.275823503315183,0.9898013394483837,-0.14245458373174774,0.1790132728819203,0.9838466588509122,0.4942521518720954,-0.869318589683784,0.7841460245183584,-0.6205763548767018
0.65,0.624889386745906,0.22827874191037836,0.9898029986906993,-0.14244305452671058,0.4002069101136321,0.9164248082070341,0.4942437111619869,-0.8693233886056595,0.8768580094167037,-0.4807494475522317
0.6666666666666666,0.6853480778977996,0.19036435240145896,0.9898046042564546,-0.1424318973851128,0.6236941534400853,0.781668473820363,0.4942365516305126,-0.8693274590350748,0.9542713302415081,-0.29894184765452725
0.6833333333333333,0.7428252621987212,0.16413399862667474,0.9898061298930193,-0.1424212948480791,0.8192585517205722,0.573424297909245,0.49423062192749345,-0.8693308302074435,0.9967440017514321,-0.08063122827131605
0.7,0.7963934429996016,0.15016976661480583,0.9898075511216223,-0.14241141717789718,0.9515012054596876,0.30764501622610646,0.49422584870852854,-0.8693335438531833,0.9882494926938521,0.15284940363097252
0.7166666666666667,0.8451909098010333,0.14692932869460137,0.9898088452411753,-0.14240242231904304,0.9997650957049387,0.0216737954704472,0.49422213990429154,-0.8693356523394303,0.9284050092204574,0.3715698303877244
0.7333333333333333,0.8884143555989681,0.1510763150175705,0.9898099911204794,-0.1423944573291966,0.9694033497327561,-0.2454733091945266,0.4942193877261775,-0.8693372169621879,0.8328333607696334,0.5535237964073066
0.75,0.9253437790226258,0.15861228997224905,0.9898109698456928,-0.14238765386482372,0.8820383133812235,-0.47117768806216465,0.4942174689300341,-0.8693383077975977,0.7210958608098622,0.692835304760723
0.7666666666666667,0.9553703655413415,0.1659008916808187,0.9898117654457643,-0.14238212312344298,0.7597992486172165,-0.65015775147322,0.4942162458549587,-0.8693390031127276,0.606784874564704,0.794866099415176
0.7833333333333333,0.977992049401621,0.17009703520013994,0.9898123647620634,-0.14237795673534584,0.6179243499828766,-0.78623755805624,0.49421556948827516,-0.8693393876245226,0.4959236018355922,0.8683661561475166
0.8,0.9928118804771771,0.1691700741181478,0.9898127573940565,-0.1423752271287902,0.46467100721547827,-0.8854834019073158,0.49421528186272506,-0.8693395511383036,0.38928354505559254,0.921117973741122
0.8166666666666667,0.9995669578725597,0.161821520912147,0.9898129364563127,-0.1423739822570522,0.3032809790159091,-0.9529011741870989,0.4942152177964707,-0.8693395875596527,0.28453019206143615,0.9586670797547406
0.8333333333333334,0.9981501865379983,0.14740384772852813,0.9898128991481213,-0.1423742416309599,0.1335051397970393,-0.9910481207528588,0.49421520786706713,-0.869339593204469,0.17713853495811993,0.9841859272682631
0.85,0.9886007171447773,0.12587787775190531,0.989812646497749,-0.14237599809350643,-0.04774785513914797,-0.9988594207042405,0.49421508198997427,-0.8693396647649543,0.06016073172082173,0.9981887027805991
0.8666666666666667,0.9710869267865405,0.09790084786229888,0.9898121829130044,-0.14237922094530855,-0.24642072987532965,-0.9691629501212424,0.4942146723210203,-0.869339897659498,-0.07715697432667164,0.9970189573487324
0.8833333333333333,0.9458962502843065,0.0652116642741972,0.9898115159164227,-0.1423838577902472,-0.4706970157288398,-0.8822949163312482,0.49421381556948696,-0.8693403847171999,-0.2518021267731028,0.9677787396675659
0.9,0.9134314020862462,0.03171805062363997,0.98981065605248,-0.14238983518832787,-0.7224170971953624,-0.6914575458260805,0.4942123552125729,-0.869341214918079,-0.4864023882835243,0.8737349235735536
0.9166666666666666,0.8742170243602914,0.005960481583342059,0.9898096170735391,-0.14239705737385797,-0.9498808538224578,-0.3126121615380927,0.49421014432442006,-0.8693424717836096,-0.7769123364373537,0.6296087844776724
0.9333333333333333,0.8289010323788375,0.002496182869321545,0.9898084159878301,-0.1424054059355285,-0.9685005294306192,0.24901149469976358,0.49420704875443827,-0.8693442315685015,-0.9846864589863974,0.1743346709316018
0.95,0.7782340675829005,0.030581326855651403,0.9898070725288433,-0.14241474352004826,-0.7080280670384255,0.7061842934290106,0.4942029491410981,-0.869346562114466,-0.9572588157804102,-0.2892327084039542
0.9666666666666667,0.7230496427169442,0.08332915911045541,0.989805608642919,-0.14242491740921132,-0.39088808061185776,0.9204382154363093,0.4941977423839739,-0.8693495220120521,-0.816915775862976,-0.5767569810121
0.9833333333333333,0.6642598322857225,0.15038322338148327,0.9898040483882555,-0.14243576023674653,-0.13132101032507454,0.991339897435386,0.494191344191065,-0.8693531591514627,-0.6815828790094907,-0.7317409234429451
1.0,0.6028394515828381,0.22538076626627193,0.9898024175272809,-0.14244709283502519,0.0710063996132266,0.9974758599655266,0.49418369072530477,-0.8693575097858857,-0.5736288159243854,-0.8191153652210338
1.0166666666666666,0.5397928177544031,0.3046854048321421,0.9898007426538085,-0.14245873031151585,0.23305243311545235,0.9724641707636161,0.49417473763805325,-0.8693625990807066,-0.4886580028364941,-0.8724754187161086
1.0333333333333334,0.47613272850429667,0.3858933574532678,0.9897990506406074,-0.14247048589428044,0.36716769277834194,0.9301547642085317,0.4941644593272624,-0.86936844153546,-0.4201156983334575,-0.9074705504939493
1.05,0.41287327976579036,0.46715097395696425,0.9897973684511859,-0.14248217224308227,0.48090518745100774,0.8767726048883548,0.49415284969216144,-0.8693750405556374,-0.36312038170025457,-0.9317422328057591
1.0666666666666667,0.3510183449805595,0.5468790202940715,0.9897957228332218,-0.142493603579459,0.5788191967006394,0.815455907778481,0.49413992231971177,-0.869382388348113,-0.3143634130523455,-0.949302714909254
1.0833333333333333,0.29155347964712064,0.6236524581910474,0.9897941401000628,-0.1425045972015541,0.6637105405496181,0.7479895175490989,0.49412571147388956,-0.8693904653608886,-0.27160437622859135,-0.9624089893665155
1.1,0.23544466279258813,0.6961392530952553,0.9897926460915268,-0.14251497375059782,0.7373366007002708,0.6755255267329054,0.4941102755744188,-0.8693992383087139,-0.2332996688175787,-0.9724048871378671
1.1166666666666667,0.18362158338283052,0.7630929753138435,0.9897912657205513,-0.14252456035122124,0.8008171096793923,0.5989089720856952,0.49409369835862554,-0.8694086595165105,-0.19836464372250204,-0.9801282916643336
1.1333333333333333,0.13694332969134848,0.8233834294042119,0.9897900220478589,-0.14253319702616313,0.8548803170086801,0.5188252534246368,0.4940760841067848,-0.8694186696371923,-0.16601224957760213,-0.9861236905125969
1.15,0.09617173743038165,0.876021554287679,0.9897889355579379,-0.14254074170946437,0.9000117309629173,0.43586567211600113,0.4940575513820012,-0.869429201213314,-0.13564435157685126,-0.9907575939074581
1.1666666666666667,0.06196253104593552,0.9201629879480984,0.9897880239083161,-0.14254707197157923,0.9365395010627217,0.3505620671852394,0.49403823002356406,-0.8694401803891881,-0.10678558647413873,-0.9942820719098652
1.1833333333333333,0.034864359161417724,0.9551039044611034,0.9897873018898566,-0.14255208527972396,0.964683934178441,0.2634101500284402,0.49401826129616755,-0.8694515268293636,-0.07904487223958649,-0.9968710589502674
1.2,0.015315697391827143,0.9802823195530208,0.9897867813314729,-0.1425556996457281,0.9845885765967511,0.17488663423825024,0.4939977990750178,-0.8694631530484994,-0.052091751027866104,-0.9986423030669443
1.2166666666666666,0.0036351784613088967,0.9952903506590718,0.9897864708313711,-0.14255785548043087,0.9963415866297332,0.08546018226136627,0.49397700814648804,-0.8694749653800531,-0.025638759518792787,-0.9996712729744401
1.2333333333333334,1.1581289641071635e-05,0.9998874002139542,0.9897863754819123,-0.14255851749502343,0.9999902982853983,-0.0044049216882980306,0.4939560578066714,-0.8694868676156601,0.0005758437200567839,-0.9999998342019913
1.25,0.004502588846094113,0.994000560375625,0.9897864968317477,-0.14255767495837182,0.9955487703044691,-0.09424779013462002,0.49393511674147883,-0.8694987639149245,0.026803476363847393,-0.9996407222871688
1.2666666666666666,0.017036647335146426,0.9777212805547879,0.9897868329338848,-0.14255534136155681,0.9829996444563254,-0.1836074589953741,0.4939143537517139,-0.8695105583936441,0.05329621069077502,-0.998578746982933
1.2833333333333334,0.03741086959007589,0.9513091850574249,0.9897873782916052,-0.142551554795557,0.9622916848109945,-0.2720196929334671,0.4938939379919328,-0.8695221549879111,0.08031814327119291,-0.9967692791521356
1.3,0.06529323264123832,0.9151902978381448,0.9897881239229556,-0.14254637750948246,0.9333313679581207,-0.359016096554769,0.493874033328571,-0.8695334606579378,0.10816128186599812,-0.9941333598190457
1.3166666666666667,0.10023312892315062,0.8699430844108149,0.9897890576514656,-0.1425398939014042,0.8959674146839472,-0.4441197944525369,0.4938547922781604,-0.8695443888289401,0.13716291666278582,-0.9905485017365669
1.3333333333333333,0.14167040938320952,0.8162872305615665,0.9897901643585931,-0.14253220877748712,0.8499683362850207,-0.5268337757897399,0.49383635481500854,-0.8695548600652089,0.1677237420895058,-0.9858340359003096
1.35,0.18893791209114852,0.7550833976986144,0.9897914260638504,-0.14252344680960152,0.7949894583487969,-0.6066232447856631,0.4938188495972466,-0.8695648013704625,0.20033301814174279,-0.9797278611135952
1.3666666666666667,0.24126270769295388,0.6873373547197069,0.9897928219721281,-0.1425137522222013,0.7305198108348375,-0.6828915038114277,0.49380239385565083,-0.8695741462477071,0.23560994508309782,-0.9718477009171446
1.3833333333333333,0.2977765437191806,0.6141946482265233,0.9897943287671433,-0.1425032867705164,0.6557900273370101,-0.7549433356519704,0.4937870899749223,-0.8695828366372568,0.2743748024395511,-0.9616228303166774
1.4,0.35754431983383483,0.5369136799034585,0.989795921384695,-0.14249222438513218,0.5696124299489329,-0.8219134258835733,0.4937730190818635,-0.8695908265539498,0.31776471867407446,-0.9481695964151067
1.4166666666666667,0.41959759285214204,0.456837371372113,0.9897975739167423,-0.1424807449044646,0.47011689550312546,-0.8826041607439337,0.4937602368067185,-0.8695980844899402,0.36740491348134435,-0.9300610891493988
1.4333333333333333,0.4829487984933394,0.3754070720697905,0.989799259997843,-0.14246903139883582,0.35431167575923755,-0.9351273904771911,0.49374877499797476,-0.8696045924372751,0.42566401568627793,-0.9048812882084766
1.45,0.546592352376706,0.2942305752726392,0.9898009528394397,-0.1424572699378212,0.21730820765630535,-0.9761030390718001,0.4937386450600373,-0.8696103439899266,0.49605403279461974,-0.8682916540818496
1.4666666666666666,0.6095138316618431,0.21521563300611304,0.9898026254768347,-0.14244564787723374,0.0509677255278442,-0.9987003008683427,0.49372983869010634,-0.8696153439234163,0.5837526871416193,-0.8119315243633164
1.4833333333333334,0.6707009290609562,0.14088367975648577,0.9898042510603147,-0.14243435183595873,-0.15796222765262627,-0.9874451552542145,0.4937223281518124,-0.8696196080381089,0.6955504203635584,-0.7184772875547822
1.5,0.7291510434927204,0.07514471933713687,0.9898058030537823,-0.14242356631210001,-0.42678949654070325,-0.90435099692682,0.4937160669668505,-0.869623162765795,0.8347743633542228,-0.5505921923588746
1.5166666666666666,0.7838945356342606,0.024935489875599764,0.9898072558462159,-0.14241346942682015,-0.7489448245624831,-0.6626323639553621,0.49371098899720206,-0.8696260456905627,0.9710226171449164,-0.23898760845080882
1.5333333333333334,0.8340274122677442,0.0010391283389576678,0.989808585609471,-0.1424042269519356,-0.9848167956726582,-0.1735968863805965,0.4937070076834576,-0.869628305981496,0.9701994242732861,0.24230781485495698
1.55,0.8787246681335432,0.008638865108043264,0.9898097706396599,-0.14239598992339594,-0.9264711421453234,0.3763658097807769,0.49370401794787416,-0.8696300033129751,0.7375826334426113,0.6752568835960596
1.5666666666666667,0.9172453797094136,0.036502697768139275,0.9898107914785109,-0.14238889378277989,-0.6887187963118451,0.7250285646833257,0.4937018986545606,-0.8696312064690882,0.45115783740782184,0.8924441751423432
1.5833333333333333,0.948954156218349,0.07053644914577112,0.9898116314678158,-0.1423830545079746,-0.44085862648018653,0.8975765546503559,0.49370051403362264,-0.8696319925364618,0.22669488809850605,0.973965824713581
1.6,0.97333980221714,0.10300178489047124,0.9898122772298676,-0.1423785652583411,-0.22154145714189755,0.9751509538360944,0.4936997158547719,-0.8696324456716857,0.059275584890721274,0.998241656632232
1.6166666666666667,0.9900120974750166,0.13039250959697427,0.989812718569619,-0.1423754970415208,-0.026605214019526067,0.9996460186420867,0.49369934664399834,-0.8696326552765191,-0.07362050427499468,0.9972863286691017
1.6333333333333333,0.9986960153583482,0.15115274455523667,0.9898129483115933,-0.14237389983670168,0.15199963605713468,0.9883805495043387,0.49369924242541335,-0.8696327144424668,-0.18797139757250475,0.9821745026697849
1.65,0.9992364345547458,0.16472267246595998,0.9898129624173787,-0.14237380177031436,0.3198304286686809,0.9474748001385619,0.4936992349166714,-0.869632718705255,-0.29386162551420975,0.95584797172466
1.6666666666666667,0.9916089581889764,0.17120859742700914,0.9898127602676702,-0.14237520715101934,0.47965079452485115,0.877459466477899,0.4936991538864937,-0.8696327647068964,-0.3978555723255661,0.9174480604205866
1.6833333333333333,0.9759373661132145,0.17131915400628864,0.9898123451231419,-0.14237809326517312,0.6314114644833715,0.7754479753787252,0.49369883014702765,-0.8696329484969255,-0.504239178256725,0.8635640399593898
1.7,0.9525005311353993,0.16641743963423508,0.9898117243101378,-0.14238240908971828,0.771519419349056,0.6362057729754546,0.4936980991525622,-0.8696333634889746,-0.6151381807689184,0.7884193164555936
1.7166666666666666,0.9217076911099866,0.15860640394043454,0.989810908572363,-0.14238807980710108,0.8912173156380127,0.45357656057933027,0.49369680381869463,-0.8696340988595177,-0.7294814558425416,0.6840005888753649
1.7333333333333334,0.8840717700812206,0.15081486754011295,0.9898099113735808,-0.14239501166341526,0.9745872240440113,0.2240083541526703,0.4936947962191219,-0.8696352385834878,-0.8407238866751708,0.541464076715893
1.75,0.8402138131038441,0.14676144405607786,0.989808749026003,-0.1424030910885678,0.9989310071488898,-0.04622599870748687,0.4936919401359669,-0.8696368599851233,-0.9345502308580272,0.35583123247293513
1.7666666666666666,0.7908645729031605,0.15047776144117556,0.9898074407448738,-0.14241218433154942,0.9429822531860673,-0.3328430113073242,0.49368811402426355,-0.869639032053625,-0.9909655026346998,0.13411701080756558
1.7833333333333334,0.7368342546914732,0.1652302820946259,0.9898060078599724,-0.14242214295643849,0.8032249634433691,-0.5956757994928099,0.4936832117940273,-0.8696418149978378,-0.994956686181123,-0.10030549647690429
1.8,0.6789909408331027,0.19239715177893094,0.9898044732561703,-0.14243280774482867,0.6025061904505287,-0.7981142089129796,0.49367714325104306,-0.8696452599948379,-0.9483718424831772,-0.3171606034567719
1.8166666666666667,0.6182698245652318,0.231220459849424,0.9898028616298362,-0.1424440069268877,0.376975290796559,-0.9262233154746482,0.49366983737749426,-0.8696494073266987,-0.8682902151939703,-0.49605655141163973
1.8333333333333333,0.5556689897164802,0.2795317976071605,0.9898011993873737,-0.14245555689869263,0.15610792961122158,-0.9877400033979072,0.49366124529075084,-0.8696542847005269,-0.7743940145687752,-0.6327036511670021
1.85,0.49221259941850803,0.33468723530815847,0.9897995136760693,-0.1424672689659508,-0.04474807116954312,-0.9989983033652287,0.4936513390437885,-0.8696599079296886,-0.680199679279055,-0.7330268728421017
1.8666666666666667,0.42892093521868446,0.39413561913150286,0.9897978315925563,-0.14247895484833395,-0.22088957356705177,-0.975298824099243,0.49364010963037325,-0.8696662820669278,-0.5922601360786484,-0.8057468158249841
1.8833333333333333,0.3668072990019482,0.4556009749637191,0.9897961801012755,-0.14249042724661679,-0.37286145518127833,-0.9278870271967916,0.49362756843267847,-0.8696734005839442,-0.5126643082969782,-0.8585891374798431
1.9,0.3068771444526419,0.5170844472380146,0.9897945860095827,-0.14250150001357437,-0.5030127743639818,-0.8642789762725054,0.4936137500987944,-0.8696812437401447,-0.4413320087510151,-0.8973438906304505
1.9166666666666667,0.2501099436577192,0.57683285984154,0.9897930754807982,-0.14251199153145996,-0.6139310158080606,-0.7893596821657937,0.49359871279064516,-0.8696897784448304,-0.37733735839888977,-0.9260758705184732
1.9333333333333333,0.1974307270314739,0.6333172011345822,0.9897916732689245,-0.14252173001862775,-0.707889097007174,-0.706323598882529,0.4935825350679699,-0.8696989600292024,-0.3195278891474798,-0.9475768718457389
1.95,0.1496881170938309,0.6852138331537945,0.9897904021230519,-0.1425305576537441,-0.7867184536386796,-0.6173119751830225,0.49356531224268874,-0.8697087343190116,-0.2667762615785509,-0.9637584895907131
1.9666666666666666,0.10764716856795076,0.7313789957881007,0.9897892825842132,-0.14253833197224045,-0.8518305785053485,-0.5238173971177774,0.493547155988129,-0.8697190378599456,-0.21806937068603566,-0.9759332710634454
1.9833333333333334,0.07198604666933761,0.7708299894372642,0.9897883328838042,-0.14254492655685674,-0.9042804549179134,-0.4269389404276113,0.4935281965241634,-0.869729796681479,-0.1725307336660953,-0.9850041349865689
2.0,0.04328094868697008,0.8027510650322763,0.9897875685286109,-0.1425502339044744,-0.9448377143932251,-0.32753884267394373,0.4935085811523665,-0.8697409271323145,-0.1294102333064484,-0.9915911413055134
2.0166666666666666,0.02198523383265183,0.8265116802686078,0.9897870017321189,-0.14255416936078238,-0.9740502615377249,-0.22633180951490156,0.4934884663757466,-0.8697523403556403,-0.08805541540327685,-0.9961155775401549
2.033333333333333,0.00842121610793356,0.8416694437578547,0.9897866411852733,-0.1425566726995797,-0.9922902220594481,-0.1239359318567914,0.4934680095993893,-0.8697639470005738,-0.047879181020005844,-0.9988531343620309
2.05,0.0027864261562058346,0.8479555084509908,0.9897864922157025,-0.14255770700784687,-0.9997813942512188,-0.020908460227598034,0.49344736646174264,-0.8697756587373382,-0.008334372561367978,-0.9999652685138661
2.066666666666667,0.0051613541203892055,0.8452608136248735,0.9897865569892651,-0.1425572572804913,-0.9966138593822652,0.0822241770234675,0.4934266920052566,-0.8697873875935139,0.031105214983943683,-0.9995161157284072
2.0833333333333335,0.01551217379613945,0.8336313987235826,0.9897868345806542,-0.14255532992774655,-0.9827497028539269,0.18494058921858725,0.4934061412865378,-0.8697990456080813,0.07096233638423202,-0.9974789956760448
2.1,0.03368969769223895,0.8132702148877183,0.9897873209463717,-0.14255195296383819,-0.9580205264401833,0.2866996179266272,0.49338586952893815,-0.8698105447447586,0.11177387099524953,-0.9937336674193631
2.1166666666666667,0.05942359229663907,0.7845471835507486,0.9897880087740654,-0.1425471770575293,-0.9221165623883911,0.3869121933578942,0.49336603340547647,-0.869821796163873,0.15410877362251063,-0.9880538881521421
2.1333333333333333,0.0923139427886781,0.7480156336899613,0.9897888872642769,-0.14254107705550909,-0.8745650036376613,0.48490829484785825,0.4933467905263997,-0.8698327105123724,0.19859040882506576,-0.9800825728083798
2.15,0.13183246112197367,0.7044181628951287,0.9897899421728941,-0.14253375169895377,-0.814691793574238,0.5798941985248611,0.4933282931110456,-0.8698432015117106,0.24592684870536394,-0.9692883910817508
2.1666666666666665,0.17733995511417788,0.654672137678257,0.9897911562897969,-0.14252532031364448,-0.7415640490482567,0.6708820769398709,0.49331067891139224,-0.8698531911029477,0.2969430654608155,-0.9548951858056117
2.183333333333333,0.22810589768471345,0.5998554583341136,0.9897925099739664,-0.1425159191088334,-0.6539198472243575,0.7565638330016,0.49329406692381295,-0.8698626118748666,0.3526005971433009,-0.9357739144121232
2.2,0.2833155064951711,0.5412163579782304,0.9897939813550916,-0.14250569979210226,-0.5500985896696565,0.835099719580515,0.4932785589056456,-0.8698714061997724,0.41399092974773016,-0.9102810061110854
2.216666666666667,0.34207306990805364,0.4801992006705543,0.9897955464348074,-0.14249482888098441,-0.42799445434581557,0.9037813602023598,0.49326424052724827,-0.8698795255764311,0.48228073579486563,-0.8760167189507075
2.2333333333333334,0.40341785749939163,0.4184662860449152,0.9897971795223326,-0.14248348469080663,-0.28510125176387185,0.9584974054438924,0.49325117871198315,-0.8698869321349983,0.55854331695133,-0.8294753541178943
2.25,0.46635185854353267,0.35791687153048024,0.9897988539824768,-0.14247185214973385,-0.11884300727514416,0.9929130574334291,0.4932394178159446,-0.8698936007998841,0.6433200571094881,-0.7655973511713875
2.2666666666666666,0.5298639926161854,0.3007162735037917,0.9898005428858513,-0.14246011828885363,0.07236060937997822,0.9973785350658787,0.49322897836205304,-0.8698995200044229,0.7356226311837163,-0.6773915739735372
2.283333333333333,0.5929373166493974,0.24931906915568355,0.9898022192030893,-0.1424484708961086,0.28649391418165665,0.9580820617968345,0.49321985920365263,-0.8699046904616212,0.8310183471214854,-0.5562450060427279
2.3,0.6545473407880991,0.20638437094078135,0.9898038557600486,-0.14243709882801214,0.5131517646624583,0.8582978890943429,0.4932120400902426,-0.8699091237077703,0.9189587193815909,-0.39435373977248717
2.316666666666667,0.7136802008936343,0.1743803480396939,0.9898054257179748,-0.14242618867068857,0.7283745706859621,0.6851791625392882,0.49320548088985056,-0.8699128425424074,0.9816125220074318,-0.19088440648258653
2.3333333333333335,0.7693722804345384,0.15475629526277787,0.9898069036192662,-0.1424159174658532,0.8966284228417494,0.44278377494248494,0.4932001193469132,-0.8699158822990821,0.9991883604691163,0.04028176141927459
2.35,0.8207297719232542,0.14702333270356047,0.989808265896664,-0.14240644916098047,0.9870937963007865,0.16014317751468957,0.4931958724390868,-0.8699182900761704,0.9625975461222372,0.2709353505902235
2.3666666666666667,0.8669184503931433,0.14855584888422688,0.9898094905902762,-0.14239793656306177,0.9926689813965606,-0.12086477308593671,0.49319264022760395,-0.8699201225545511,0.8811215783778696,0.47288980124008984
2.3833333333333333,0.9071706851227646,0.15546004984467718,0.9898105575212129,-0.14239052011824935,0.929715269085174,-0.3682791311354507,0.4931903073638111,-0.8699214451445542,0.7745644732902189,0.6324949618112746
2.4,0.9408189308523447,0.16378807704070072,0.989811449166116,-0.14238432181835725,0.8220402251507704,-0.5694294234003638,0.4931887432126732,-0.8699223319172258,0.6602607195374856,0.7510364719744587
2.4166666666666665,0.9673079340196864,0.1702689438409685,0.9898121509672272,-0.1423794430303446,0.6886507154126765,-0.7250932299791585,0.4931878041039989,-0.8699228643294046,0.5476904209599345,0.8366810639596965
2.433333333333333,0.9861846882470218,0.17247535836575703,0.989812651054308,-0.14237596641583394,0.5409539249598551,-0.8410522285033953,0.49318733636540274,-0.8699231295055897,0.4397667378638236,0.8981120287963028
2.45,0.9971128752255822,0.16875740942560194,0.9898129406168805,-0.1423739533319344,0.3843565678184302,-0.923184720830472,0.4931871781430121,-0.8699232192069211,0.3354392517109269,0.9420618389530558
2.466666666666667,0.9999046407080527,0.15815159075204002,0.9898130147375893,-0.14237343802860386,0.2201907365148827,-0.9754568363351777,0.49318716162706827,-0.8699232285703354,0.23125027296713865,0.9728942960325258
2.4833333333333334,0.994526262058173,0.14030827974990803,0.9898128725375849,-0.1423744266323656,0.04680508193367705,-0.9989040415901729,0.4931871165381575,-0.8699232541326722,0.12166351409432899,0.9925714026397391
2.5,0.9810813048964064,0.11549368464004364,0.9898125167298619,-0.14237690025034552,-0.1401736212896726,-0.990126939283312,0.49318687344624945,-0.8699233919491492,-0.001703567764414904,0.9999985489273833
2.5166666666666666,0.9597969261760113,0.08478354066584162,0.9898119532594312,-0.1423808174746505,-0.34791575195054564,-0.9375258020687678,0.4931862663329978,-0.869923736140426,-0.1520336463283377,0.988375318583032
